event_id,schema_version,run_id,source_id,source_root,absolute_path,relative_path,filename,extension,path_type,status,detection_reason,mime_type,bytes,sha256,created_at,modified_at,width,height,image_mode,has_alpha,exif_datetime,pdf_pages,pdf_title,pdf_author,pdf_subject,pdf_text_chars,archive_member_count,duplicate_group,classification_branch,error
evt_000941,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-743.jpg,assets/card-743.jpg,card-743.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,953,becc71a5ed7b9e0d444fdff07dca11842c7652c7af7af050c4b33479359c8ee1,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,94,170,L,False,,,,,,,,becc71a5ed7b9e0d,image_metadata,
evt_000942,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-744.jpg,assets/card-744.jpg,card-744.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,823,da8a2a509d7b91e388e62499c7842e038cd608828e3324fbd08adce0c28c842d,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,178,82,L,False,,,,,,,,da8a2a509d7b91e3,image_metadata,
evt_000943,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-745.png,assets/card-745.png,card-745.png,.png,file,observed,recursive_discovery,image/png,243,af1aa4b8da8e679070c03e38a9adc5099845d3633904ce00a2cea9bc61227f1f,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,178,82,RGB,False,,,,,,,,,image_metadata,
evt_000944,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-746.jpg,assets/card-746.jpg,card-746.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,823,da8a2a509d7b91e388e62499c7842e038cd608828e3324fbd08adce0c28c842d,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,178,82,L,False,,,,,,,,da8a2a509d7b91e3,image_metadata,
evt_000945,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-747.jpg,assets/card-747.jpg,card-747.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,829,1cb4befd2c199c5bbdf716403a50945d938d0c457ac5677c7a458ddd363ff0a0,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,129,106,L,False,,,,,,,,1cb4befd2c199c5b,image_metadata,
evt_000946,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-748.png,assets/card-748.png,card-748.png,.png,file,observed,recursive_discovery,image/png,248,9db8b2e84cb443ab7685fbe4d81ff2b79ef8809f70dad41a4363f7d1d870435c,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,129,106,RGB,False,,,,,,,,9db8b2e84cb443ab,image_metadata,
evt_000947,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-749.jpg,assets/card-749.jpg,card-749.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,829,1cb4befd2c199c5bbdf716403a50945d938d0c457ac5677c7a458ddd363ff0a0,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,129,106,L,False,,,,,,,,1cb4befd2c199c5b,image_metadata,
evt_000948,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-750.jpg,assets/card-750.jpg,card-750.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,783,bb419d84c30690c0e77f61c55d069137bf60e9c6f03a9acd7560ab8c43926198,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,109,120,L,False,,,,,,,,bb419d84c30690c0,image_metadata,
evt_000949,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-751.png,assets/card-751.png,card-751.png,.png,file,observed,recursive_discovery,image/png,251,16b4503a2303799fafe6a29d57ac67ad32a39ee0776be0cb8637ae7308159c24,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,109,120,RGB,False,,,,,,,,,image_metadata,
evt_000950,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-752.jpg,assets/card-752.jpg,card-752.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,783,bb419d84c30690c0e77f61c55d069137bf60e9c6f03a9acd7560ab8c43926198,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,109,120,L,False,,,,,,,,bb419d84c30690c0,image_metadata,
evt_000951,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-753.jpg,assets/card-753.jpg,card-753.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,626,617716cd3a710181dbc658d18131a5e344c198d1e22b1bc620d42bbe20a0ee59,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,112,79,L,False,,,,,,,,617716cd3a710181,image_metadata,
evt_000952,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-754.png,assets/card-754.png,card-754.png,.png,file,observed,recursive_discovery,image/png,203,4c4584e1ecbd8fd1b6254a2864e7a3569864fd1b8f94aeba2cd1561f56b45be9,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,112,79,RGB,False,,,,,,,,,image_metadata,
evt_000953,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-755.jpg,assets/card-755.jpg,card-755.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,626,617716cd3a710181dbc658d18131a5e344c198d1e22b1bc620d42bbe20a0ee59,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,112,79,L,False,,,,,,,,617716cd3a710181,image_metadata,
evt_000954,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-756.jpg,assets/card-756.jpg,card-756.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,575,760929a466dd8cb8740c6953bcab4d735a024fb7bf3f03f49e2ec15a1bc9e09c,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,81,78,L,False,,,,,,,,760929a466dd8cb8,image_metadata,
evt_000955,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-757.png,assets/card-757.png,card-757.png,.png,file,observed,recursive_discovery,image/png,181,ad1e5befd478f4a7316a2c4fc8178dbe7695dfd71bbffdb8a44d9603943f553b,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,81,78,RGB,False,,,,,,,,ad1e5befd478f4a7,image_metadata,
evt_000956,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-758.jpg,assets/card-758.jpg,card-758.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,575,760929a466dd8cb8740c6953bcab4d735a024fb7bf3f03f49e2ec15a1bc9e09c,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,81,78,L,False,,,,,,,,760929a466dd8cb8,image_metadata,
evt_000957,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-759.jpg,assets/card-759.jpg,card-759.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,587,4b83aa23d3c1b9f819a3d2fdc10c4e21af41176d1a757298dce2a143d93b1390,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,111,77,L,False,,,,,,,,4b83aa23d3c1b9f8,image_metadata,
evt_000958,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-760.png,assets/card-760.png,card-760.png,.png,file,observed,recursive_discovery,image/png,201,581da2f39d47f9dd6fdac683b2c0a050c1425d9772eb0a614c13e0eac61c841e,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,111,77,RGB,False,,,,,,,,,image_metadata,
evt_000959,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-761.jpg,assets/card-761.jpg,card-761.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,587,4b83aa23d3c1b9f819a3d2fdc10c4e21af41176d1a757298dce2a143d93b1390,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,111,77,L,False,,,,,,,,4b83aa23d3c1b9f8,image_metadata,
evt_000960,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-762.jpg,assets/card-762.jpg,card-762.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,575,9586c3fc978ae255b1d3e8c72a59150728f43e9238dd07d950f0d5d1ba058a83,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,75,67,L,False,,,,,,,,9586c3fc978ae255,image_metadata,
evt_000961,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-763.png,assets/card-763.png,card-763.png,.png,file,observed,recursive_discovery,image/png,166,039e4d41fd24ce042be206f71d9e3b11608d841f5c2b018df74a079d569eac22,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,75,67,RGB,False,,,,,,,,039e4d41fd24ce04,image_metadata,
evt_000962,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-764.jpg,assets/card-764.jpg,card-764.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,575,9586c3fc978ae255b1d3e8c72a59150728f43e9238dd07d950f0d5d1ba058a83,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,75,67,L,False,,,,,,,,9586c3fc978ae255,image_metadata,
evt_000963,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-765.jpg,assets/card-765.jpg,card-765.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,566,8369f758c3c61f4df6e0841ef1b50a070aef4894d2ce9c13ff8c2d3c0160c65b,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,103,74,L,False,,,,,,,,8369f758c3c61f4d,image_metadata,
evt_000964,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-766.png,assets/card-766.png,card-766.png,.png,file,observed,recursive_discovery,image/png,196,028215e21bf3b1b71016e932a6f5626fd6be185dcec8baef68234a28f79e656e,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,103,74,RGB,False,,,,,,,,,image_metadata,
evt_000965,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-767.jpg,assets/card-767.jpg,card-767.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,566,8369f758c3c61f4df6e0841ef1b50a070aef4894d2ce9c13ff8c2d3c0160c65b,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,103,74,L,False,,,,,,,,8369f758c3c61f4d,image_metadata,
evt_000966,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-768.jpg,assets/card-768.jpg,card-768.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,531,8e1b2bca734014c62d1086e9f3954d0e767e60bd966c0bddcf23d138439dda17,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,87,58,L,False,,,,,,,,8e1b2bca734014c6,image_metadata,
evt_000967,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-769.png,assets/card-769.png,card-769.png,.png,file,observed,recursive_discovery,image/png,172,ce340f9b37c84808bb2c41c347607b41a248ba5eb5f5aefc746678d4978d1d97,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,87,58,RGB,False,,,,,,,,,image_metadata,
evt_000968,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-770.jpg,assets/card-770.jpg,card-770.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,531,8e1b2bca734014c62d1086e9f3954d0e767e60bd966c0bddcf23d138439dda17,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,87,58,L,False,,,,,,,,8e1b2bca734014c6,image_metadata,
evt_000969,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-771.jpg,assets/card-771.jpg,card-771.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,553,ee9c5fd1940a6992e095634ad1da65956373f7e5dd3d2916f99157a683144279,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,75,65,L,False,,,,,,,,ee9c5fd1940a6992,image_metadata,
evt_000970,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-772.png,assets/card-772.png,card-772.png,.png,file,observed,recursive_discovery,image/png,166,6ae09576a522eef5f2fe7ec5cc7ce1674bc7d5d6b7276684a094fbf42a10d467,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,75,65,RGB,False,,,,,,,,6ae09576a522eef5,image_metadata,
evt_000971,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-773.jpg,assets/card-773.jpg,card-773.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,553,ee9c5fd1940a6992e095634ad1da65956373f7e5dd3d2916f99157a683144279,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,75,65,L,False,,,,,,,,ee9c5fd1940a6992,image_metadata,
evt_000972,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-774.jpg,assets/card-774.jpg,card-774.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,526,237bd2d1a082a973ce5314a22354b869d860a4b78108de470dd5d2764ca58661,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,80,58,L,False,,,,,,,,237bd2d1a082a973,image_metadata,
evt_000973,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-775.png,assets/card-775.png,card-775.png,.png,file,observed,recursive_discovery,image/png,163,fdbeae380e7ddea10945c4eaff7ba96b754127103f84828bcc751231f3cb6ce6,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,80,58,RGB,False,,,,,,,,fdbeae380e7ddea1,image_metadata,
evt_000974,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-776.jpg,assets/card-776.jpg,card-776.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,526,237bd2d1a082a973ce5314a22354b869d860a4b78108de470dd5d2764ca58661,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,80,58,L,False,,,,,,,,237bd2d1a082a973,image_metadata,
evt_000975,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-777.jpg,assets/card-777.jpg,card-777.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,522,07c7a88da71e5c24e550674ca31498bc4a8a484fb66001216a9c63d47c5a53bb,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,59,73,L,False,,,,,,,,07c7a88da71e5c24,image_metadata,
evt_000976,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-778.png,assets/card-778.png,card-778.png,.png,file,observed,recursive_discovery,image/png,159,1fb1245673fba4e562c2a67cb27dd7c2582b19aaa83f236c75a23439f6d21197,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,59,73,RGB,False,,,,,,,,1fb1245673fba4e5,image_metadata,
evt_000977,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-779.jpg,assets/card-779.jpg,card-779.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,522,07c7a88da71e5c24e550674ca31498bc4a8a484fb66001216a9c63d47c5a53bb,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,59,73,L,False,,,,,,,,07c7a88da71e5c24,image_metadata,
evt_000978,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-780.jpg,assets/card-780.jpg,card-780.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,489,d837814882d2941461b92cea9d61b602e8bd22c22d079661f70f2ce2b2710314,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,66,66,L,False,,,,,,,,d837814882d29414,image_metadata,
evt_000979,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-781.png,assets/card-781.png,card-781.png,.png,file,observed,recursive_discovery,image/png,162,e1f7a5c63302042be51a356a5e20d947321b746f8288c50abf59365befb9cef5,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,66,66,RGB,False,,,,,,,,,image_metadata,
evt_000980,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-782.jpg,assets/card-782.jpg,card-782.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,489,d837814882d2941461b92cea9d61b602e8bd22c22d079661f70f2ce2b2710314,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,66,66,L,False,,,,,,,,d837814882d29414,image_metadata,
evt_000981,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-783.jpg,assets/card-783.jpg,card-783.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,418,bfc2b8fab2d7d4c0da08d54d345cb5578ba9ec3f896a3610e63ca5832318026f,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,53,53,L,False,,,,,,,,bfc2b8fab2d7d4c0,image_metadata,
evt_000982,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-784.png,assets/card-784.png,card-784.png,.png,file,observed,recursive_discovery,image/png,142,2df3463ad0c398469d1d654b9eb9c379514b668859bcf3a114de5eb13218fe1c,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,53,53,RGB,False,,,,,,,,2df3463ad0c39846,image_metadata,
evt_000983,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-785.jpg,assets/card-785.jpg,card-785.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,418,bfc2b8fab2d7d4c0da08d54d345cb5578ba9ec3f896a3610e63ca5832318026f,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,53,53,L,False,,,,,,,,bfc2b8fab2d7d4c0,image_metadata,
evt_000984,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-786.jpg,assets/card-786.jpg,card-786.jpg,.jpg,file,observed,recursive_discovery,image/jpeg,398,3bbfb7cd798f633a2020d19b2a67e3cbf2a5968bab5a5013a79f10c9229a0f74,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,52,50,L,False,,,,,,,,3bbfb7cd798f633a,image_metadata,
evt_000985,1.0,20260814_research,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-787.png,assets/card-787.png,card-787.png,.png,file,observed,recursive_discovery,image/png,140,8557271d75b8f1c7db9b0e6d28ed95b09dba3e1b88aa74bc3850c78cc2713073,2026-08-14T10:19:25+00:00,2026-08-14T10:19:22+00:00,52,50,RGB,False,,,,,,,,8557271d75b8f1c7,image_metadata,
